ParcelNumber,Date,Price,ConveyanceTax
3990060030000,2024-06-03T10:00:00Z,348000,522.00
3990050150000,2024-05-01T10:00:00Z,935000,1870.00
3960240310000,2024-02-09T10:00:00Z,1031250,412500
3960240280000,2024-04-11T10:00:00Z,275000,275.00
3960220550000,2024-05-15T10:00:00Z,350000,525.00
3960160250000,2024-02-27T10:00:00Z,250000,375.00
3960140320000,2024-04-26T10:00:00Z,274000,274.00
3950260590000,2024-06-21T10:00:00Z,370000,370.00
3950260420000,2024-01-22T10:00:00Z,250000,250.00
3950260290000,2024-06-24T10:00:00Z,200000,200.00
3950250330000,2024-02-15T10:00:00Z,200000,300.00
3950240540000,2024-04-05T10:00:00Z,220000,330.00
3950190320025,2024-04-26T10:00:00Z,285000,427.50
3950090640000,2024-02-22T10:00:00Z,262000,393.00
3950030620000,2024-04-05T10:00:00Z,650000,1300.00
3950030430000,2024-04-05T10:00:00Z,650000,1300.00
3950030420000,2024-04-05T10:00:00Z,650000,1300.00
3950030410000,2024-04-05T10:00:00Z,650000,1300.00
3950010490000,2024-04-30T10:00:00Z,330000,330.00
3940230510000,2024-02-05T10:00:00Z,742000,1484.00
3940220110000,2024-04-29T10:00:00Z,510000,510.00
3940211430000,2024-06-06T10:00:00Z,558300,558.30
3940210860000,2024-02-09T10:00:00Z,660000,1650.00
3940210810000,2024-06-17T10:00:00Z,849000,1698.00
3940210800000,2024-06-17T10:00:00Z,849000,1698.00
3940210660000,2024-02-09T10:00:00Z,1975000,ERROR
3940210280000,2024-01-19T10:00:00Z,575000,862.50
3940200670000,2024-02-02T10:00:00Z,779000,1558.00
3940200350000,2024-04-18T10:00:00Z,675000,1687.50
3940190370000,2024-03-28T10:00:00Z,725000,1435.00
3940180070000,2024-03-06T10:00:00Z,529000,529.00
3940180060000,2024-02-01T10:00:00Z,929000,1858.00
3940170680000,2024-05-17T10:00:00Z,540000,810.00
3940170400000,2024-05-23T10:00:00Z,586000,586.00
3940160610000,2024-03-18T10:00:00Z,567000,850.50
3940160210000,2024-05-01T10:00:00Z,454000,454.00
3940160080000,2024-05-15T10:00:00Z,835000,1670.00
3940141340000,2024-03-22T10:00:00Z,267000,267.00
3940130670000,2024-02-22T10:00:00Z,225000,225.00
3940100290000,2024-05-24T10:00:00Z,378000,378.00
3940070540000,2024-03-01T10:00:00Z,285000,427.50
3940050370000,2024-05-03T10:00:00Z,950000,2375.00
3940030540002,2024-04-22T10:00:00Z,675000,1350.00
3940030540001,2024-06-18T10:00:00Z,525000,525.00
3940020290000,2024-01-23T10:00:00Z,445000,445.00
3930020010000,2024-01-05T10:00:00Z,330000,330.00
3921970430000,2024-04-17T10:00:00Z,435000,652.50
3921930810000,2024-01-10T10:00:00Z,705000,1410.00
3921930030000,2024-03-20T10:00:00Z,452500,452.50
3921890790000,2024-06-13T10:00:00Z,429000,429.00
3921890170000,2024-04-12T10:00:00Z,350000,525.00
3921880440000,2024-03-22T10:00:00Z,319000,478.50
3921500720000,2024-03-28T10:00:00Z,800000,1600.00
3921370700000,2024-03-25T10:00:00Z,399000,399.00
3921360090000,2024-06-24T10:00:00Z,300000,300.00
3921070390000,2024-06-17T10:00:00Z,235000,352.50
3921000630000,2024-05-10T10:00:00Z,305000,305.00
3920980400000,2024-04-02T10:00:00Z,235000,235.00
3920960560000,2024-02-27T10:00:00Z,260000,ERROR
3920940220000,2024-05-13T10:00:00Z,350000,350.00
3920910280000,2024-06-06T10:00:00Z,347000,347.00
3920910140000,2024-02-20T10:00:00Z,375000,375.00
3920870720000,2024-05-13T10:00:00Z,350000,350.00
3920830210000,2024-06-07T10:00:00Z,500000,750.00
3920830030000,2024-02-16T10:00:00Z,1500000,6000.00
3920770410000,2024-06-28T10:00:00Z,572000,572.00
3920730500000,2024-01-16T10:00:00Z,298500,298.50
3920710320000,2024-05-21T10:00:00Z,341000,341.00
3920710230000,2024-03-06T10:00:00Z,399000,399.00
3920650390000,2024-05-06T10:00:00Z,405000,405.00
3920650220000,2024-03-25T10:00:00Z,289000,289.00
3920550200000,2024-02-26T10:00:00Z,306000,306.00
3920330250000,2024-06-19T10:00:00Z,334000,334.00
3920150320000,2024-02-28T10:00:00Z,365000,365.00
3920080030000,2024-04-30T10:00:00Z,231000,346
3920070180000,2024-02-21T10:00:00Z,235500,235.50
3920030520000,2024-06-27T10:00:00Z,340000,510.00
3890130700000,2024-04-10T10:00:00Z,259000,259.00
3890090250000,2024-01-30T10:00:00Z,390007,585.10
3890070030000,2024-03-22T10:00:00Z,565000,565.00
3890030840000,2024-04-26T10:00:00Z,1035000,4140.00
3880190260000,2024-06-17T10:00:00Z,1279000,3837.00
3880150570000,2024-01-09T10:00:00Z,520000,520.00
3880140340000,2024-03-15T10:00:00Z,390000,380.00
3880090600000,2024-01-10T10:00:00Z,760000,1900.00
3880060630000,2024-02-26T10:00:00Z,325000,325.00
3880050940000,2024-05-20T10:00:00Z,500000,750.00
3880050390000,2024-06-05T10:00:00Z,235000,352.50
3870190030000,2024-03-13T10:00:00Z,769000,1538.00
3870180670000,2024-01-10T10:00:00Z,750000,1500.00
3870170470000,2024-02-01T10:00:00Z,683500,1367.00
3870170030000,2024-05-20T10:00:00Z,615000,1230.00
3870140810000,2024-06-18T10:00:00Z,215000,215.00
3870130780002,2024-03-20T10:00:00Z,575000,575.00
3870130480000,2024-03-22T10:00:00Z,715000,1430.00
3870080550000,2024-05-22T10:00:00Z,1300000,3900.00
3860120010000,2024-05-15T10:00:00Z,800000,1600.00
3860040240000,2024-04-26T10:00:00Z,995800,2489.50
3860040230000,2024-04-26T10:00:00Z,995800,2489.50
3860040220000,2024-04-26T10:00:00Z,995800,2489.50
3860040210000,2024-04-26T10:00:00Z,995800,2489.50
3860040190000,2024-04-26T10:00:00Z,995800,2489.50
3860040160000,2024-04-26T10:00:00Z,995800,2489.50
3860040150000,2024-04-26T10:00:00Z,995800,2489.50
3860040140000,2024-04-26T10:00:00Z,261900,392.85
3860040130000,2024-04-26T10:00:00Z,995800,2489.50
3860040120000,2024-04-26T10:00:00Z,995800,2489.50
3860040110000,2024-02-21T10:00:00Z,1275000,5100.00
3860040110000,2024-03-22T10:00:00Z,1275000,5100.00
3860040100000,2024-04-26T10:00:00Z,995800,2489.50
3860040090000,2024-04-26T10:00:00Z,995800,2489.50
3860040080000,2024-04-26T10:00:00Z,995800,2489.50
3860040070000,2024-04-26T10:00:00Z,995800,2489.50
3860040060000,2024-04-26T10:00:00Z,995800,2489.50
3860040040000,2024-04-26T10:00:00Z,995800,2489.50
3860040020000,2024-04-26T10:00:00Z,995800,2489.50
3860040010000,2024-04-26T10:00:00Z,995800,2489.50
3860030210000,2024-04-26T10:00:00Z,995800,2489.50
3860030030000,2024-04-26T10:00:00Z,995800,2489.50
3860010240000,2024-02-02T10:00:00Z,702987,1406.00
3860010200000,2024-04-26T10:00:00Z,1385900,5543.60
3860010190000,2024-04-26T10:00:00Z,995800,2489.50
3860010180000,2024-02-02T10:00:00Z,298600,298.60
3850070380000,2024-06-20T10:00:00Z,1580000,6320.00
3850060170000,2024-05-10T10:00:00Z,370000,370.00
3830160460000,2024-06-05T10:00:00Z,1275500,3826.50
3830160420000,2024-04-10T10:00:00Z,1545000,6180.00
3830160330000,2024-02-29T10:00:00Z,425000,425.00
3830050110000,2024-05-07T10:00:00Z,1450000,5800.00
3820160150000,2024-04-04T10:00:00Z,690000,1380.00
3820140250000,2024-04-24T10:00:00Z,300000,300.00
3820130160000,2024-04-02T10:00:00Z,540000,540.00
3820030180011,2024-03-25T10:00:00Z,450000,675.00
3820030180011,2024-07-31T10:00:00Z,500000,750.00
3820030170025,2024-02-29T10:00:00Z,425300,425.30
3820030170008,2024-03-21T10:00:00Z,410000,410.00
3820030160003,2024-06-10T10:00:00Z,641900,1283.80
3810300260000,2024-02-09T10:00:00Z,550000,550.00
3810300170000,2024-05-23T10:00:00Z,800000,1600.00
3810290480000,2024-05-16T10:00:00Z,290000,280.00
3810290300000,2024-02-08T10:00:00Z,330000,330.00
3810210260002,2024-06-28T10:00:00Z,750000,1875.00
3810190100000,2024-02-29T10:00:00Z,805000,1610.00
3810160330000,2024-05-16T10:00:00Z,500000,500.00
3810090370000,2024-02-27T10:00:00Z,485000,485.00
3810090240000,2024-05-03T10:00:00Z,2490000,14940.00
3810030170012,2024-04-12T10:00:00Z,228500,228.50
3810030030000,2024-01-05T10:00:00Z,460000,460.00
3790140240000,2024-04-12T10:00:00Z,700000,1750.00
3790140240000,2024-09-06T10:00:00Z,840000,1680.00
3790140100000,2024-01-18T10:00:00Z,359100,538.70
3790100580000,2024-04-04T10:00:00Z,1700000,6800.00
3790090260000,2024-01-25T10:00:00Z,950000,1900.00
3790090250000,2024-05-30T10:00:00Z,450000,450.00
3790090080000,2024-01-25T10:00:00Z,950000,1900.00
3790090010000,2024-03-22T10:00:00Z,1435000,5740.00
3790040360000,2024-03-06T10:00:00Z,265000,397.50
3790030100164,2024-04-08T10:00:00Z,680000,1360.00
3790030100155,2024-05-28T10:00:00Z,575000,862.50
3790030100148,2024-02-09T10:00:00Z,579000,579.00
3790030100133,2024-04-23T10:00:00Z,540000,540.00
3790030100105,2024-02-20T10:00:00Z,369000,369.00
3790030100081,2024-06-07T10:00:00Z,595000,595.00
3790030100071,2024-04-02T10:00:00Z,497800,746.70
3790030100061,2024-04-01T10:00:00Z,549000,549.00
3790030100025,2024-06-10T10:00:00Z,680000,1360.00
3780220490000,2024-05-31T10:00:00Z,2275000,11375.00
3780211340000,2024-01-17T10:00:00Z,3000000,18000.00
3780211130000,2024-02-16T10:00:00Z,2925000,17550.00
3780210990000,2024-05-30T10:00:00Z,2800000,16800.00
3780210830000,2024-02-28T10:00:00Z,2363000,14178.00
3780210580000,2024-03-13T10:00:00Z,500000,500.00
3780210520000,2024-03-28T10:00:00Z,3295000,19770.00
3780210440000,2024-03-11T10:00:00Z,2500000,15000.00
3780210210000,2024-03-12T10:00:00Z,2110000,12660.00
3780210020000,2024-05-03T10:00:00Z,3400000,20400.00
3780200280164,2024-04-10T10:00:00Z,1050000,4200.00
3780200280145,2024-04-26T10:00:00Z,1600000,6400.00
3780200280080,2024-04-05T10:00:00Z,1700000,6800.00
3780200280054,2024-06-26T10:00:00Z,820000,2050.00
3780200280035,2024-06-28T10:00:00Z,700000,1750.00
3780200280034,2024-05-02T10:00:00Z,585000,877.50
3780200280005,2024-01-30T10:00:00Z,710000,1775.00
3780200240000,2024-02-09T10:00:00Z,1079000,4316.00
3780190050000,2024-03-19T10:00:00Z,3900000,23400.00
3780170040000,2024-01-29T10:00:00Z,6000000,54000.00
3780140880010,2024-05-17T10:00:00Z,464000,464.00
3780140860001,2024-05-15T10:00:00Z,650000,1300.00
3780140760000,2024-04-15T10:00:00Z,4875000,41437.50
3780140150001,2024-03-01T10:00:00Z,755000,1887.50
3780140150001,2024-07-31T10:00:00Z,301200,451.80
3780140110000,2024-04-19T10:00:00Z,1450000,5800.00
3780130030125,2024-05-28T10:00:00Z,1190000,4760.00
3780130030110,2024-01-09T10:00:00Z,1250000,5000.00
3780110220000,2024-04-03T10:00:00Z,2700000,16200.00
3780110120019,2024-03-14T10:00:00Z,990000,1980.00
3780110120015,2024-03-08T10:00:00Z,1235000,3705.00
3780100930045,2024-03-28T10:00:00Z,1200000,4800.00
3780100930003,2024-03-28T10:00:00Z,1205000,4820.00
3780100920021,2024-01-09T10:00:00Z,1150000,4600.00
3780100920003,2024-02-22T10:00:00Z,980000,1960.00
3780100790037,2024-03-11T10:00:00Z,1650000,4950.00
3780100550090,2024-04-18T10:00:00Z,760000,1900.00
3780100520010,2024-03-11T10:00:00Z,645000,1612.50
3780100470044,2024-02-16T10:00:00Z,749000,1872.50
3780100470019,2024-03-04T10:00:00Z,545000,817.50
3780100470008,2024-01-08T10:00:00Z,735000,1837.50
3780100470003,2024-03-18T10:00:00Z,525000,787.50
3780100460100,2024-03-28T10:00:00Z,918000,2295.00
3780100460072,2024-03-19T10:00:00Z,760000,1900.00
3780100460067,2024-06-05T10:00:00Z,985000,2462.50
3780100460058,2024-05-14T10:00:00Z,928000,2320.00
3780100460053,2024-02-29T10:00:00Z,935000,2337.50
3780100460052,2024-04-01T10:00:00Z,919000,2297.50
3780100330025,2024-05-30T10:00:00Z,599000,898.50
3780090750000,2024-02-07T10:00:00Z,1150000,4600.00
3780090470000,2024-02-02T10:00:00Z,1418600,5674.40
3780080670000,2024-01-12T10:00:00Z,300000,300.00
3770290680000,2024-03-04T10:00:00Z,1375000,4125.00
3770290570000,2024-03-06T10:00:00Z,2250000,11250.00
3770290240000,2024-01-19T10:00:00Z,1400000,5600.00
3770280710000,2024-03-20T10:00:00Z,3300000,16500.00
3770270460000,2024-05-06T10:00:00Z,1495000,4485.00
3770270150000,2024-06-28T10:00:00Z,1598000,4794.00
3770270080000,2024-06-24T10:00:00Z,1176000,4704.00
3770260360000,2024-06-10T10:00:00Z,849000,1698.00
3770260340000,2024-02-27T10:00:00Z,1000000,3000.00
3770260250000,2024-01-22T10:00:00Z,895000,1790.00
3770260080000,2024-04-16T10:00:00Z,1100000,3300.00
3770260050000,2024-06-03T10:00:00Z,1060000,4240.00
3770250660000,2024-05-08T10:00:00Z,1115000,3345.00
3770250290000,2024-05-02T10:00:00Z,850000,2125.00
3770230190001,2024-06-17T10:00:00Z,1425000,5700.00
3770211050000,2024-05-07T10:00:00Z,378000,567.00
3770210700000,2024-05-03T10:00:00Z,420000,420.00
3770210690000,2024-03-13T10:00:00Z,1000000,4000.00
3770210580000,2024-05-07T10:00:00Z,378000,567.00
3770210230000,2024-01-04T10:00:00Z,450000,450.00
3770210050000,2024-03-07T10:00:00Z,1037500,4150.00
3770190470000,2024-06-18T10:00:00Z,1100000,3300.00
3770190420000,2024-06-24T10:00:00Z,980000,1960.00
3770180400000,2024-01-18T10:00:00Z,1880000,5640.00
3770170550000,2024-03-01T10:00:00Z,817000,1634.00
3770170150000,2024-04-02T10:00:00Z,1350000,4050.00
3770160520000,2024-05-31T10:00:00Z,732500,1831.30
3770150890005,2024-05-03T10:00:00Z,599000,898.50
3770150790017,2024-04-16T10:00:00Z,627000,1567.50
3770150790012,2024-01-03T10:00:00Z,605000,1512.50
3770150790009,2024-02-23T10:00:00Z,475000,712.50
3770150780001,2024-05-22T10:00:00Z,488000,732.00
3770150680013,2024-02-07T10:00:00Z,590000,885.00
3770150530000,2024-06-14T10:00:00Z,620550,1551.40
3770150430000,2024-03-20T10:00:00Z,690000,1380.00
3770130220000,2024-05-31T10:00:00Z,850000,2125.00
3770120220000,2024-05-03T10:00:00Z,1599000,6396.00
3770110080000,2024-04-24T10:00:00Z,940000,1880.00
3770100710000,2024-04-03T10:00:00Z,1127450,4509.80
3770100080000,2024-02-02T10:00:00Z,975000,2437
3770090090000,2024-06-20T10:00:00Z,1207000,3621.00
3770081010045,2024-02-08T10:00:00Z,685000,1712.50
3770081010041,2024-01-09T10:00:00Z,492300,738.45
3770081010018,2024-04-19T10:00:00Z,699999,1750.00
3770080190009,2024-06-12T10:00:00Z,449000,673.50
3770070750000,2024-02-27T10:00:00Z,1200000,3600.00
3770070630002,2024-04-23T10:00:00Z,6400000,70400.00
3770040820000,2024-03-19T10:00:00Z,3000000,15000.00
3770030570000,2024-06-07T10:00:00Z,1650000,6600.00
3770030390000,2024-04-26T10:00:00Z,3975000,23850.00
3770020190000,2024-04-26T10:00:00Z,535000,535.00
3760271420000,2024-01-23T10:00:00Z,3450000,20700.00
3760271250000,2024-06-14T10:00:00Z,1925000,5775.00
3760270950000,2024-01-23T10:00:00Z,2350000,11750.00
3760270460000,2024-05-21T10:00:00Z,1877000,5631.00
3760270250000,2024-06-07T10:00:00Z,1425000,4275.00
3760260580000,2024-06-28T10:00:00Z,1595000,6380.00
3760260550000,2024-03-28T10:00:00Z,1450000,5800.00
3760260130000,2024-06-28T10:00:00Z,1100000,4400.00
3760260060000,2024-01-22T10:00:00Z,1299000,5196.00
3760250700002,2024-12-09T10:00:00Z,535500,803.25
3760250070002,2024-05-02T10:00:00Z,645000,1290.00
3760240590000,2024-03-11T10:00:00Z,975000,2437.50
3760240590000,2024-08-13T10:00:00Z,975000,2437.50
3760240110000,2024-04-10T10:00:00Z,1125000,4500.00
3760240080002,2024-02-28T10:00:00Z,750000,1875.00
3760230030000,2024-03-20T10:00:00Z,1612000,6448.00
3760210270000,2024-01-31T10:00:00Z,2200000,11000.00
3760210260000,2024-03-27T10:00:00Z,1500000,6000.00
3760200770000,2024-02-16T10:00:00Z,1200000,3600.00
3760200480000,2024-05-29T10:00:00Z,899000,1798.00
3760200100000,2024-06-28T10:00:00Z,654000,1635.00
3760200080000,2024-03-25T10:00:00Z,995000,1990.00
3760190480000,2024-06-07T10:00:00Z,1175000,4700.00
3760190470000,2024-06-07T10:00:00Z,1125000,4
3760190220000,2024-05-24T10:00:00Z,675000,1687.50
3760180910000,2024-04-30T10:00:00Z,1100000,3300.00
3760170660000,2024-05-23T10:00:00Z,1115000,3345.00
3760170270001,2024-02-06T10:00:00Z,2750000,16500.00
3760160310013,2024-01-19T10:00:00Z,880000,2200.00
3760160310001,2024-04-23T10:00:00Z,875000,2187.50
3760150140003,2024-04-22T10:00:00Z,440000,660.00
3760150090010,2024-05-06T10:00:00Z,390000,585.00
3760150090008,2024-06-17T10:00:00Z,347000,520.50
3760140220030,2024-03-04T10:00:00Z,575000,862.50
3760140220018,2024-05-08T10:00:00Z,680000,1700.00
3760140130000,2024-03-28T10:00:00Z,1172500,4690.00
3760121160000,2024-03-15T10:00:00Z,450000,450.00
3760121000000,2024-03-14T10:00:00Z,2659000,13295.00
3760120440000,2024-04-29T10:00:00Z,1780000,5340.00
3760120250000,2024-05-29T10:00:00Z,1999999,6000.00
3760120180000,2024-03-15T10:00:00Z,3650000,18250.00
3760090340000,2024-02-05T10:00:00Z,700000,1400.00
3760090260000,2024-06-28T10:00:00Z,925000,2312.50
3760080420000,2024-05-06T10:00:00Z,614000,1228.00
3760080410000,2024-01-30T10:00:00Z,614000,1228.00
3760060570000,2024-04-12T10:00:00Z,1000000,3000.00
3760060370000,2024-04-12T10:00:00Z,1000000,3000.00
3760060140000,2024-04-12T10:00:00Z,1000000,3000.00
3760050100000,2024-08-20T10:00:00Z,600000,1500.00
3760040360000,2024-03-22T10:00:00Z,600000,1200.00
3760030170000,2024-03-20T10:00:00Z,566500,566
3760030160000,2024-04-05T10:00:00Z,1000000,3000.00
3750450320000,2024-06-10T10:00:00Z,1006775,4027.10
3750450310000,2024-06-12T10:00:00Z,899160,1798.32
3750450260000,2024-06-25T10:00:00Z,1304170,3912.51
3750450250000,2024-05-31T10:00:00Z,1119800,3359.40
3750450210000,2024-06-19T10:00:00Z,1038925,4155.70
3750450190000,2024-06-07T10:00:00Z,876260,2190.65
3750450040000,2024-06-10T10:00:00Z,972960,1945.92
3750450030000,2024-06-07T10:00:00Z,909370,1818.74
3750450020000,2024-06-14T10:00:00Z,1035780,4143.12
3750450010000,2024-05-31T10:00:00Z,1165040,3495.12
3750431490000,2024-05-10T10:00:00Z,1050000,3150.00
3750430930000,2024-01-26T10:00:00Z,1070000,3210.00
3750430830000,2024-06-10T10:00:00Z,477500,716.30
3750430040000,2024-01-09T10:00:00Z,2200000,13200.00
3750430030000,2024-02-16T10:00:00Z,1725000,5175.00
3750421060000,2024-01-04T10:00:00Z,1140000,4560.00
3750420840000,2024-01-19T10:00:00Z,848000,1696.00
3750420720000,2024-02-21T10:00:00Z,960000,1920.00
3750420390000,2024-03-18T10:00:00Z,1049000,3147.00
3750400900000,2024-02-23T10:00:00Z,1500000,6000.00
3750400110000,2024-04-01T10:00:00Z,3100000,18600.00
3750390430000,2024-05-30T10:00:00Z,950000,1900.00
3750380190000,2024-04-12T10:00:00Z,900000,1800.00
3750360480000,2024-04-16T10:00:00Z,1850000,7400.00
3750360350000,2024-03-01T10:00:00Z,1750000,ERROR
3750360090000,2024-03-20T10:00:00Z,1100000,4400.00
3750360040000,2024-06-06T10:00:00Z,1150000,3450.00
3750350060000,2024-03-06T10:00:00Z,3255000,ERROR
3750340020000,2024-02-07T10:00:00Z,1475000,4425.00
3750331030000,2024-04-05T10:00:00Z,1200000,3600.00
3750330580000,2024-06-10T10:00:00Z,1400000,5600.00
3750320110000,2024-06-17T10:00:00Z,714000,1785.00
3750310540000,2024-01-10T10:00:00Z,995500,2488.80
3750290620000,2024-05-06T10:00:00Z,799000,1997.50
3750280600000,2024-06-25T10:00:00Z,1300000,3900.00
3750280390000,2024-05-17T10:00:00Z,875000,2187.50
3750270190000,2024-04-02T10:00:00Z,875000,1750.00
3750270180000,2024-03-07T10:00:00Z,335000,335.00
3750270050000,2024-06-21T10:00:00Z,818461,1636.90
3750260640000,2024-04-26T10:00:00Z,850000,1700.00
3750250110000,2024-01-17T10:00:00Z,2850000,14250.00
3750250010000,2024-05-22T10:00:00Z,1950000,7800.00
3750230410000,2024-06-26T10:00:00Z,700000,1400.00
3750230160000,2024-03-13T10:00:00Z,1300000,5200.00
3750230080000,2024-02-01T10:00:00Z,425000,637.50
3750221100001,2024-05-17T10:00:00Z,515000,772.50
3750220580007,2024-05-13T10:00:00Z,345000,517.50
3750220470009,2024-03-27T10:00:00Z,445000,445.00
3750210390063,2024-05-21T10:00:00Z,430000,645.00
3750210390042,2024-05-17T10:00:00Z,400000,400.00
3750210390040,2024-06-07T10:00:00Z,552000,828.00
3750210390036,2024-06-27T10:00:00Z,530333,795.50
3750210390004,2024-05-24T10:00:00Z,372500,558.80
3750210070110,2024-03-25T10:00:00Z,579000,868.50
3750210070099,2024-03-06T10:00:00Z,1015000,4060.00
3750210070078,2024-03-07T10:00:00Z,888000,2220.00
3750210070049,2024-03-25T10:00:00Z,495000,742.50
3750210070043,2024-06-04T10:00:00Z,350000,ERROR
3750200730363,2024-02-06T10:00:00Z,475000,712.50
3750200730351,2024-05-13T10:00:00Z,580000,580.00
3750200730321,2024-01-08T10:00:00Z,525000,525.00
3750200730290,2024-01-19T10:00:00Z,512000,768.00
3750200730122,2024-03-20T10:00:00Z,479000,479.00
3750200730085,2024-04-05T10:00:00Z,564000,564.00
3750200730043,2024-03-15T10:00:00Z,520000,520.00
3750200320002,2024-05-17T10:00:00Z,812500,2031.30
3750200160080,2024-06-19T10:00:00Z,870000,2175.00
3750200160058,2024-04-24T10:00:00Z,1250000,5000.00
3750200160046,2024-05-10T10:00:00Z,1165000,4660.00
3750200160034,2024-04-29T10:00:00Z,830000,2075.00
3750200160028,2024-04-18T10:00:00Z,1075000,4300.00
3750200140083,2024-02-14T10:00:00Z,544000,816.00
3750200110006,2024-06-06T10:00:00Z,535000,802.50
3750200070103,2024-04-15T10:00:00Z,540000,540.00
3750200070069,2024-06-24T10:00:00Z,589000,8830
3750200070028,2024-04-04T10:00:00Z,765000,1912.50
3750190440126,2024-04-16T10:00:00Z,935000,2337.50
3750190440114,2024-01-24T10:00:00Z,612000,1224.00
3750190440110,2024-04-16T10:00:00Z,649000,1298.00
3750190440078,2024-02-22T10:00:00Z,650000,1300.00
3750190440042,2024-02-28T10:00:00Z,735000,1837.50
3750190440037,2024-05-15T10:00:00Z,655000,1310.00
3750190430021,2024-05-14T10:00:00Z,780000,1950.00
3750190030123,2024-05-28T10:00:00Z,700000,1400.00
